date,average_speed_over_ground_last_24h,average_rpm_last_24h,slip,wind_force,swell_force,latitude,longitude,draft_forward,draft_aft,trim,month,day,total_fuel,ist,mlotst,pbo,siage,sialb,siconc,sisnthick,sithick,sivelo,sob,tob,usi,vsi,zos,so,thetao,uo,vo,wo,u100,v100,u10n,u10,v10n,v10,d2m,t2m,p140209,cdww,p140208,istl1,hmax,mdts,mdww,mpts,mpww,msl,msqs,mwd,p140122,p140125,p140128,mwp,mp1,p1ps,p1ww,p2ps,p2ww,p140123,p140126,p140129,mp2,wmb,phioc,phiaw,tauoc,dwi,wind,pp1d,tmax,sst,swh,shts,shww,p140121,p140124,p140127,skt,asn,rsn,sd,sp,tsn,tcsw,wdw,dwps,dwww,wsk,wsp,wss
2022-04-27,12.2,53.0,0.068,6,3,37.99666666666667,124.03333333333333,20.5,20.5,0.0,4,27,57.4,0.0,12.449361801147461,55.33549499511719,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,32.969337463378906,4.723884105682373,0.0,0.0,0.050001028925180435,31.549863815307617,9.064488410949707,0.04102439433336258,-0.00911809504032135,1.6192255998248584e-06,1.4343891143798828,-9.004545211791992,1.4381300210952759,1.495292067527771,-6.252047061920166,-6.368701934814453,277.6310119628906,282.9937438964844,1.2498559951782227,0.0011333865113556385,0.0161259975284338,271.4599914550781,1.7411085367202759,207.06651306152344,256.9723205566406,5.258853912353516,3.3725149631500244,101913.1875,0.006016466300934553,342.8689270019531,258.9981994628906,177.3743438720703,166.02272033691406,4.412478923797607,3.779550313949585,4.730905055999756,3.0286197662353516,4.375181198120117,2.7723186016082764,10.278307914733887,7.155232906341553,3.3649699687957764,3.3897178173065186,27.0,-3.1280314922332764,3.652604341506958,0.9657147526741028,257.9941101074219,6.682454586029053,4.641517639160156,4.057864665985107,282.5212097167969,0.9105013012886047,0.6336663365364075,0.6355488896369934,0.5406171083450317,0.27088674902915955,0.02959696389734745,282.2555236816406,0.8800005316734314,99.99999237060547,0.0,101906.09375,282.5212707519531,0.0005900065298192203,0.6196600198745728,0.5689488649368286,0.2957089841365814,0.016112523153424263,3.6474926471710205,0.03981739655137062
2022-05-07,11.5,42.3,-0.107,5,3,37.49,125.05,7.5,10.9,3.4000000000000004,5,7,30.7,0.0,10.792678833007812,16.93083953857422,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,31.352556228637695,9.206411361694336,0.0,0.0,0.03900769352912903,30.624069213867188,11.10902214050293,-0.02196599170565605,-0.0941585898399353,-3.515957587296725e-07,1.7526435852050781,-8.437992095947266,2.0428085327148438,1.964892029762268,-5.93310546875,-6.066079616546631,279.5646057128906,285.1685791015625,1.237783670425415,0.0012141541810706258,0.03312937542796135,271.4599914550781,1.6374279260635376,306.05059814453125,264.067138671875,4.660751819610596,3.27435040473938,101977.21875,0.006337248254567385,330.0790100097656,284.5107116699219,193.3661346435547,183.2173309326172,4.02997350692749,3.5486183166503906,4.164778232574463,2.9471988677978516,3.8114013671875,2.6834919452667236,8.262837409973145,6.896443843841553,4.806884765625,3.2147624492645264,17.0,-3.0710551738739014,3.643296003341675,0.9560293555259705,251.435302734375,7.077229976654053,4.751096248626709,3.817232370376587,284.2331848144531,0.8612401485443115,0.3935089111328125,0.679779052734375,0.3469441831111908,0.099395751953125,0.0297826137393713,284.02587890625,0.8800008296966553,99.99999237060547,0.0,101950.875,284.23333740234375,0.115875244140625,0.5907197594642639,0.5943713784217834,0.32864508032798767,0.015307624824345112,3.9327316284179688,0.03799694404006004
2022-05-08,13.3,47.9,-0.127,4,2,32.266666666666666,126.06666666666666,7.5,10.9,3.4000000000000004,5,8,41.9,0.0,10.463024139404297,101.72574615478516,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.20038986206055,14.974907875061035,0.0,0.0,0.16133268177509308,32.361019134521484,18.347436904907227,-0.07441817969083786,0.08347949385643005,9.404897696185799e-07,-2.9917869567871094,-3.081977128982544,-1.5066858530044556,-1.666128158569336,-2.665325880050659,-2.808037519454956,289.628662109375,291.531982421875,1.20388662815094,0.000827341980766505,0.0081634521484375,271.4600524902344,1.7912284135818481,58.679264068603516,33.860103607177734,5.874067306518555,2.596839666366577,101641.0546875,0.0027732502203434706,57.865055084228516,131.25343322753906,171.5208740234375,230.100830078125,5.808311939239502,5.101961612701416,5.240114688873291,2.0582973957061768,4.845147609710693,1.0511270761489868,5.584192752838135,6.763468265533447,5.5772705078125,4.633924961090088,83.0,-4.579254150390625,0.8369401097297668,1.038944125175476,37.29081344604492,3.5838623046875,6.152706146240234,5.287357807159424,290.9539794921875,0.9490213990211487,0.940532386302948,0.0828806534409523,0.6398732662200928,0.5511347651481628,0.4352022707462311,290.9888610839844,0.8800008296966553,99.99999237060547,0.0,101704.28125,290.9542541503906,0.0,0.951100766658783,1.0529018640518188,0.6742833256721497,0.009914278984069824,4.728579998016357,0.025215335190296173
2022-05-09,13.8,50.0,-0.117,4,2,26.815,126.06666666666666,7.5,10.9,3.4000000000000004,5,9,41.0,0.0,16.179964065551758,1561.514404296875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.431365966796875,3.5483367443084717,0.0,0.0,0.7878016233444214,34.41752243041992,26.16336441040039,0.14325793087482452,0.7266417145729065,1.7902651450185658e-07,-1.7178268432617188,-4.835151195526123,-1.7389856576919556,-1.6045513153076172,-4.837324619293213,-4.557568073272705,293.1921081542969,296.7104797363281,1.1793440580368042,0.0009892828529700637,0.8481292724609375,271.4600830078125,2.0573718547821045,40.41081619262695,38.41567611694336,6.203008651733398,2.64465069770813,101367.375,0.004792331252247095,32.72740173339844,36.257686614990234,123.3997573852539,93.42816162109375,5.7365570068359375,4.816195487976074,5.485954761505127,2.3999674320220947,5.076866626739502,2.1928203105926514,5.663957118988037,7.552835941314697,8.528544425964355,4.2678351402282715,999.0,-3.6307270526885986,2.7049930095672607,1.0047458410263062,24.380393981933594,5.278707027435303,5.858945369720459,5.07451057434082,298.9042663574219,1.077067494392395,0.9901472926139832,0.3629709780216217,0.7998600006103516,0.46688079833984375,0.28506341576576233,298.6244812011719,0.8800008296966553,99.99999237060547,0.0,101364.1953125,298.9042663574219,0.07171630859375,0.7278671860694885,0.6920551657676697,0.29766717553138733,0.012480969540774822,2.9214885234832764,0.032925717532634735
2022-05-10,11.5,41.9,-0.113,5,3,22.608333333333334,124.03333333333333,7.5,10.9,3.4000000000000004,5,10,27.5,0.0,10.463025093078613,5664.84423828125,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.67816925048828,1.1708660125732422,0.0,0.0,1.208569884300232,34.39371871948242,27.302879333496094,-0.15314733982086182,0.5460273623466492,-2.48240030487068e-06,-2.6362686157226562,5.856433868408203,-2.5400893688201904,-2.446547746658325,5.431236743927002,5.264294147491455,297.0791931152344,300.1593322753906,1.1586048603057861,0.0010714932577684522,0.6814854741096497,271.4599609375,2.41742205619812,87.26119995117188,150.3740692138672,7.995830535888672,2.8654348850250244,101097.5,0.004946632776409388,97.2190933227539,89.62549591064453,246.51194763183594,235.65025329589844,7.288829803466797,5.888782024383545,7.039334774017334,2.6040992736816406,6.393650054931641,2.4048869609832764,8.33411979675293,5.16290283203125,13.12054443359375,5.002364635467529,999.0,-2.3627727031707764,3.0369045734405518,0.954401969909668,152.2183074951172,6.11383056640625,9.290827751159668,6.2444915771484375,301.0557556152344,1.2792624235153198,1.1710950136184692,0.456207275390625,1.1322358846664429,0.29370880126953125,0.02820332907140255,300.9785461425781,0.8800007700920105,99.99999237060547,0.0,101094.4609375,301.0558776855469,0.0074055991135537624,0.6186752915382385,0.36388111114501953,0.3465677797794342,0.003457876620814204,4.164665699005127,0.014736160635948181
2022-05-11,12.6,50.0,-0.024,4,3,19.041666666666668,119.96666666666667,7.5,10.9,3.4000000000000004,5,11,42.5,0.0,10.463024139404297,3411.34765625,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.65412521362305,1.8299620151519775,0.0,0.0,0.5802395939826965,33.57762908935547,30.442174911499023,0.022613035514950752,0.5090417861938477,-9.459882903684047e-07,-0.34994378685951233,-1.4969323873519897,-0.3185920715332031,-0.3040180206298828,-1.562356948852539,-1.4317678213119507,297.6633605957031,302.4140930175781,1.1483850479125977,0.0007879117620177567,0.6728184819221497,271.4599609375,1.1811407804489136,68.85719299316406,149.01219177246094,6.880345821380615,2.3665030002593994,100907.65625,0.001641820534132421,68.63333892822266,72.56304168701172,256.3298645019531,231.48826599121094,6.82507848739624,5.3069844245910645,5.4365925788879395,1.8989092111587524,4.612951278686523,1.016754150390625,7.832457065582275,3.2946574687957764,3.21295166015625,4.430313587188721,999.0,-1.4155172109603882,0.8273995518684387,1.0015232563018799,180.9597625732422,3.1512043476104736,9.273127555847168,5.71094274520874,303.7589111328125,0.6233451962471008,0.6183446645736694,0.0618387870490551,0.5858383774757385,0.20440928637981415,0.09956232458353043,303.5061340332031,0.8800007700920105,99.99999237060547,0.0,100930.0390625,303.7591552734375,0.0026448566932231188,0.5927281975746155,0.27716585993766785,0.5880889892578125,0.0005923758144490421,2.8665876388549805,0.007329421583563089
2022-05-12,13.5,49.6,-0.106,4,2,15.085,116.91666666666667,7.5,10.9,3.4000000000000004,5,12,41.900000000000006,0.0,10.853178977966309,4284.77978515625,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.6401252746582,1.7753819227218628,0.0,0.0,0.7030531764030457,33.52560806274414,30.31243896484375,0.04503941535949707,0.10711372643709183,2.532155463086383e-07,-0.37819671630859375,2.880458116531372,-0.38335928320884705,-0.36949220299720764,3.0068702697753906,2.7338225841522217,297.5305480957031,302.38201904296875,1.1470123529434204,0.0008158523123711348,0.6846694946289062,271.46002197265625,0.7218455672264099,76.24958038330078,115.09867095947266,4.4031877517700195,2.709652900695801,100820.7265625,0.001530720735900104,82.6719741821289,110.28195190429688,34.1419792175293,46.93612289428711,4.210154056549072,3.4118165969848633,3.6754274368286133,2.1247904300689697,3.3343961238861084,1.0100198984146118,3.589045286178589,4.696512699127197,9.155964851379395,3.0293424129486084,999.0,-1.7589517831802368,1.337005615234375,0.9977806210517883,177.18299865722656,3.4728190898895264,4.6913628578186035,3.737621545791626,303.6349792480469,0.38351356983184814,0.3675496280193329,0.0803120955824852,0.2741098701953888,0.21471405029296875,0.1211954727768898,303.4054870605469,0.880000650882721,99.99999237060547,0.0,100809.3671875,303.6346130371094,2.0345052689663135e-05,0.7281203269958496,0.6470349431037903,0.7315203547477722,0.0042526149190962315,2.2714524269104004,0.017962398007512093
2022-05-13,11.3,42.5,-0.083,5,3,11.498333333333333,113.86666666666666,7.5,10.9,3.4000000000000004,5,13,28.5,0.0,13.330151557922363,4339.3466796875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.639041900634766,1.7854347229003906,0.0,0.0,0.7401596903800964,33.44108963012695,30.137378692626953,-0.022529365494847298,-0.012385565787553787,3.2900740620789293e-07,1.5120315551757812,4.373374938964844,1.4661012887954712,1.3915761709213257,4.3095550537109375,4.07609748840332,298.079833984375,302.25494384765625,1.1471854448318481,0.000949655834119767,0.6870498657226562,271.4599609375,0.8566639423370361,160.2469482421875,198.8911590576172,4.214004039764404,2.207821846008301,100864.75,0.002306598937138915,168.94894409179688,182.7801055908203,65.3763656616211,70.44600677490234,3.813185930252075,3.2465009689331055,3.784088373184204,2.0402767658233643,3.562899351119995,1.9072622060775757,3.9175803661346436,4.538370609283447,5.780660152435303,2.9309213161468506,999.0,-2.0379130840301514,2.3333942890167236,0.9827902913093567,198.6382598876953,4.928304195404053,4.0772271156311035,3.5398967266082764,303.3123474121094,0.45476314425468445,0.3944406509399414,0.2185618132352829,0.34628236293792725,0.17227427661418915,0.12117767333984375,303.038330078125,0.8800005316734314,99.99999237060547,0.0,100862.4453125,303.3125,0.0,0.766258180141449,0.7860066890716553,0.2858034670352936,0.011060535907745361,3.3892014026641846,0.02793307788670063
2022-05-14,11.5,43.7,-0.073,5,3,7.7683333333333335,110.81666666666666,7.5,10.9,3.4000000000000004,5,14,30.7,0.0,11.864705085754395,1940.6541748046875,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.6013298034668,2.535646677017212,0.0,0.0,0.7085686922073364,33.135738372802734,30.506521224975586,-0.020379895344376564,0.1338881403207779,3.25742576023913e-07,-0.5416927337646484,3.755544662475586,-0.5507100224494934,-0.5202916264533997,3.7932422161102295,3.527458906173706,298.1556701660156,302.2804260253906,1.1490297317504883,0.0008690335671417415,0.6794102787971497,271.4599304199219,0.7102188467979431,205.01478576660156,159.4307403564453,3.6037490367889404,2.142850160598755,100980.6796875,0.0019441392505541444,191.4706573486328,191.2475128173828,104.98853302001953,90.76569366455078,3.3627822399139404,2.9324519634246826,3.2451248168945312,1.8782180547714233,3.0501816272735596,1.4827626943588257,4.356281757354736,4.75799560546875,7.63720703125,2.6823434829711914,991.0,-2.2701313495635986,1.9921633005142212,0.9984328150749207,176.84295654296875,4.001607418060303,3.35070538520813,3.2239341735839844,303.4993591308594,0.3800884485244751,0.33565667271614075,0.1410319060087204,0.30074724555015564,0.1293385773897171,0.057587940245866776,303.1623229980469,0.8800005316734314,99.99999237060547,0.0,100966.0234375,303.4999084472656,0.0005289713735692203,0.7302895188331604,0.6945692896842957,0.4033292233943939,0.015682050958275795,5.056885242462158,0.0335627980530262
2022-05-15,13.2,49.2,-0.089,3,2,4.125,106.75,7.5,10.9,3.4000000000000004,5,15,44.8,0.0,10.463024139404297,85.29723358154297,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.16868209838867,22.97609519958496,0.0,0.0,0.6346218585968018,33.43062210083008,30.917877197265625,0.13643917441368103,0.2204625904560089,2.9059614803372824e-07,1.450339674949646,1.5851091146469116,1.5651544332504272,1.3875617980957031,1.7011127471923828,1.5033518075942993,297.65118408203125,302.5343322753906,1.148389220237732,0.0007530132425017655,0.6412811279296875,271.4599914550781,0.4441794157028198,226.60064697265625,85.82186126708984,3.788235902786255,3.3454458713531494,100953.5859375,0.0008260520990006626,223.07765197753906,246.7608184814453,196.0070037841797,91.55303192138672,3.73425030708313,3.0392534732818604,3.105863332748413,2.3677713871002197,2.771108627319336,0.3736521303653717,4.09495210647583,3.6172688007354736,4.030558109283447,2.6973884105682373,90.0,-1.4100850820541382,1.1695855855941772,0.9994049668312073,218.19752502441406,2.7687580585479736,4.4932427406311035,3.4211463928222656,303.4287109375,0.2395620346069336,0.23398296535015106,0.02257283590734005,0.1712045520544052,0.1381581574678421,0.1031901016831398,303.5094299316406,0.8800007700920105,99.99999237060547,0.0,100960.15625,303.4288635253906,0.00067138671875,0.7701514363288879,0.6796990036964417,1.118775725364685,0.003822825849056244,2.32149338722229,0.01268977951258421
2022-05-15,13.2,49.2,-0.089,3,2,4.125,106.75,7.5,10.9,3.4000000000000004,5,15,44.8,0.0,10.463024139404297,85.29723358154297,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.16868209838867,22.97609519958496,0.0,0.0,0.6346218585968018,33.43062210083008,30.917877197265625,0.13643917441368103,0.2204625904560089,2.9059614803372824e-07,1.450339674949646,1.5851091146469116,1.5651544332504272,1.3875617980957031,1.7011127471923828,1.5033518075942993,297.65118408203125,302.5343322753906,1.148389220237732,0.0007530132425017655,0.6412811279296875,271.4599914550781,0.4441794157028198,226.60064697265625,85.82186126708984,3.788235902786255,3.3454458713531494,100953.5859375,0.0008260520990006626,223.07765197753906,246.7608184814453,196.0070037841797,91.55303192138672,3.73425030708313,3.0392534732818604,3.105863332748413,2.3677713871002197,2.771108627319336,0.3736521303653717,4.09495210647583,3.6172688007354736,4.030558109283447,2.6973884105682373,90.0,-1.4100850820541382,1.1695855855941772,0.9994049668312073,218.19752502441406,2.7687580585479736,4.4932427406311035,3.4211463928222656,303.4287109375,0.2395620346069336,0.23398296535015106,0.02257283590734005,0.1712045520544052,0.1381581574678421,0.1031901016831398,303.5094299316406,0.8800007700920105,99.99999237060547,0.0,100960.15625,303.4288635253906,0.00067138671875,0.7701514363288879,0.6796990036964417,1.118775725364685,0.003822825849056244,2.32149338722229,0.01268977951258421
2022-05-18,12.8,44.7,-0.15,3,2,1.4266666666666667,104.71666666666667,7.5,10.9,3.4000000000000004,5,18,15.8,0.0,10.463024139404297,35.6838493347168,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,33.52785110473633,28.610136032104492,0.0,0.0,0.6715126633644104,32.91405487060547,30.590003967285156,0.0024938611313700676,0.24697038531303406,-5.233483761912794e-07,-2.0504748821258545,3.045114517211914,-2.0937678813934326,-1.9501724243164062,3.083606004714966,2.8567721843719482,298.3265075683594,301.68212890625,1.1492424011230469,0.0008402447565458715,0.6548894047737122,271.4600524902344,0.5310090184211731,133.92288208007812,127.410888671875,3.2738277912139893,2.229702949523926,101038.4609375,0.0014038631925359368,135.23130798339844,120.83773040771484,41.25172424316406,41.361331939697266,3.053053855895996,2.6813430786132812,2.9667131900787354,1.900877594947815,2.788212537765503,1.3585306406021118,3.301257371902466,5.466329097747803,8.319804191589355,2.458510398864746,24.0,-1.3676351308822632,1.4490903615951538,0.9948719143867493,145.951416015625,3.7420451641082764,3.28405499458313,2.99863338470459,303.1045837402344,0.29149943590164185,0.24477441608905792,0.1148885115981102,0.21071501076221466,0.03893280029296875,0.02049764059484005,303.04302978515625,0.8800005316734314,99.99999237060547,0.0,101042.03125,303.1042785644531,0.0,0.5754417777061462,0.570664644241333,0.458251953125,0.008643348701298237,4.358083248138428,0.024382784962654114
2022-05-19,12.2,43.9,-0.127,3,2,4.4366666666666665,100.65,7.5,10.9,3.4000000000000004,5,19,35.2,0.0,17.0180350212906,683.5518718108741,0.0,0.06599999950063365,0.0,0.0,0.0,0.0,34.74496774411999,17.31430682069106,0.0,0.0,0.40020568890171926,33.52655737888244,30.018758779636247,-0.010739500287443443,0.006449493222128802,1.0606979830068209e-07,0.2501201629638672,-1.2971166372299194,0.2073485106229782,0.03220049664378166,-0.7565174102783203,-0.894576370716095,297.9729309082031,302.7242126464844,1.1417399644851685,0.00068278779508546,0.6308670043945312,271.4599914550781,2.6776640415775645,200.55900219757774,190.28139674756545,6.198817968434076,3.165702678297418,101077.5546875,0.006382406595683231,200.13362238970333,294.4823913574219,247.74842834472656,232.3319091796875,5.358900223918559,5.0692436343720235,6.387531404253249,2.7721558535617588,5.868072791606832,2.5483594215133314,5.576077938079834,4.78759765625,5.33319091796875,4.38387315226672,28.0,-0.6554972529411316,0.5344810485839844,0.9992359280586243,199.2563089870859,2.0384929180145264,6.275976657867432,5.427235546981997,302.7714103903995,1.7596230377539153,1.5204380030116607,0.679534783366079,0.1553635448217392,0.05848948284983635,0.036233264952898026,301.38232421875,0.8800005316734314,99.99999237060547,0.0,100239.8515625,273.13555908203125,0.0055338540114462376,0.6482317375673017,0.5015988944995468,0.4394874340976337,0.008140659956105484,3.1592184231083276,0.02155717960985227
2022-05-20,11.8,43.0,-0.11,4,3,6.411666666666667,96.58333333333333,7.5,10.9,3.4000000000000004,5,20,33.3,0.0,23.483097076416016,1330.8951416015625,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,35.27013397216797,7.098805904388428,0.0,0.0,0.7550384998321533,33.45794677734375,30.269166946411133,0.3942428529262543,-0.404512494802475,1.869277298283123e-06,6.3420586585998535,1.7682304382324219,6.020745754241943,5.793002605438232,1.6914507150650024,1.6268819570541382,297.4797058105469,302.43389892578125,1.1489087343215942,0.001083498471416533,0.7862777709960938,271.4599609375,2.0722978115081787,267.3563232421875,253.17311096191406,7.2303853034973145,2.9863760471343994,100944.3046875,0.005149984732270241,265.0564270019531,270.4080505371094,225.44960021972656,227.11634826660156,6.4274678230285645,4.977249622344971,6.123104095458984,2.6992433071136475,5.527342319488525,2.4854328632354736,6.829285144805908,13.079670906066895,19.37021827697754,4.236733913421631,986.0,-2.689361572265625,3.4136829376220703,0.9574015736579895,252.5906219482422,6.290181636810303,8.581049919128418,5.3383870124816895,303.30224609375,1.0909007787704468,0.9777894616127014,0.467315673828125,0.9488095641136169,0.2357381135225296,0.1572113037109375,303.0579833984375,0.8800008296966553,99.99999237060547,0.0,100937.0234375,303.3022155761719,0.01755777932703495,0.4407537877559662,0.21317945420742035,0.2916208803653717,0.0037083898205310106,2.5064265727996826,0.014943142421543598
2022-05-21,9.6,40.1,0.025,6,4,6.193333333333333,92.51666666666667,7.5,10.9,3.4000000000000004,5,21,31.200000000000003,0.0,50.05854034423828,4339.93505859375,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.726619720458984,0.902391254901886,0.0,0.0,0.7166116833686829,34.082454681396484,29.997577667236328,0.33517396450042725,-0.019566910341382027,8.05916613444424e-07,7.7803168296813965,3.969311475753784,7.1000657081604,6.93223237991333,3.6588351726531982,3.5727291107177734,297.8102722167969,302.0166320800781,1.1486724615097046,0.0012764130951836705,0.8019230961799622,271.45989990234375,4.204135417938232,213.7103729248047,243.126953125,10.83523941040039,4.050168037414551,100826.5078125,0.00929617416113615,219.7008056640625,183.1837158203125,264.4299011230469,211.1189422607422,9.66390323638916,7.173239231109619,8.997020721435547,3.6007988452911377,7.915515422821045,3.270421266555786,12.249197959899902,7.564595699310303,15.94488525390625,5.870960712432861,999.0,-3.2825520038604736,4.177230358123779,0.9416646361351013,242.48634338378906,8.161458015441895,14.93392276763916,7.5986647605896,302.811279296875,2.2271976470947266,2.022260904312134,0.9201304316520691,1.4869474172592163,1.1785634756088257,0.6636021733283997,302.57659912109375,0.8800008296966553,99.99999237060547,0.0,100832.7578125,302.8116760253906,0.016357421875,0.5684359669685364,0.34795352816581726,0.301849365234375,0.0018754253396764398,3.362635374069214,0.010151777416467667
2022-05-22,9.8,42.0,0.05,6,4,5.868333333333333,88.45,7.5,10.9,3.4000000000000004,5,22,34.3,0.0,24.939584732055664,3883.3134765625,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.83369827270508,1.3359830379486084,0.0,0.0,0.6122568845748901,32.928863525390625,29.589420318603516,0.27977970242500305,-0.013757757842540741,-9.31921775304545e-08,8.73384952545166,6.401010513305664,7.727968215942383,7.612115383148193,5.6895012855529785,5.603947162628174,297.43255615234375,302.2104187011719,1.147241473197937,0.001432682853192091,0.8326136469841003,271.4600524902344,4.459202766418457,218.2286376953125,235.3629608154297,10.400187492370605,4.9284234046936035,100710.6796875,0.011630748398602009,225.24647521972656,190.09397888183594,191.9927215576172,251.7494354248047,8.502259254455566,6.51989221572876,8.816492080688477,4.363102436065674,7.862987041473389,3.9397175312042236,11.82152271270752,8.005900382995605,15.068888664245605,5.521291732788086,999.0,-3.5226032733917236,4.450742721557617,0.9400700926780701,233.01795959472656,9.836588859558105,14.489758491516113,6.846521854400635,302.6693115234375,2.3640878200531006,1.9043656587600708,1.3924001455307007,1.467602252960205,0.7829106450080872,0.4922688901424408,302.4909362792969,0.8800011277198792,99.99999237060547,0.0,100705.4609375,302.6690979003906,0.00799560546875,0.5919932723045349,0.2923292815685272,0.3301747739315033,0.002349038841202855,3.3364779949188232,0.011390972882509232
2022-05-23,9.6,42.8,0.087,7,5,5.548333333333334,84.38333333333334,7.5,10.9,3.4000000000000004,5,23,34.4,0.0,23.559188842773438,4030.1162109375,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.700904846191406,1.0123056173324585,0.0,0.0,0.47815680503845215,33.67578887939453,29.15524673461914,0.7107158899307251,0.10375247150659561,-3.769918350826629e-07,8.62462043762207,7.68667459487915,7.451322555541992,7.378522872924805,6.661180019378662,6.595855712890625,298.0836181640625,301.75091552734375,1.1475491523742676,0.0014560167910531163,0.7519175410270691,271.4600524902344,4.457330226898193,216.99659729003906,230.8715362548828,10.557849884033203,5.1064019203186035,100674.75,0.012373577803373337,223.7804412841797,191.62506103515625,111.76959991455078,213.1937713623047,8.259835243225098,6.291154861450195,8.775182723999023,4.530613422393799,7.772882461547852,4.091745853424072,11.730921745300293,7.831949710845947,18.0560302734375,5.365035533905029,999.0,-3.528228759765625,4.501464366912842,0.9368851780891418,227.466064453125,9.97540283203125,14.232659339904785,6.599496841430664,302.0838317871094,2.363027334213257,1.7959798574447632,1.5338541269302368,1.6287282705307007,0.4686533510684967,0.20002491772174835,301.96917724609375,0.8800011277198792,99.99999237060547,0.0,100677.1328125,302.0836486816406,0.00299072265625,0.5803436040878296,0.21992053091526031,0.3371086120605469,0.0020502556581050158,2.6574201583862305,0.011971958912909031
2022-06-25,11.4,52.3,0.05,6,4,6.203333333333333,80.31666666666666,7.5,10.9,3.4000000000000004,6,25,16.3,0.0,9.79308907569085,137.96452887833354,0.0,0.06599999950483576,0.0,0.0,0.0,0.0,34.72903282359928,26.45398801469473,0.0,0.0,0.4237653436908184,34.73806071167104,29.147496683871786,0.004617134649948125,-0.0024944670579363955,1.1870730830054878e-07,6.887054920196533,-2.4650497436523438,4.739015579223633,4.697528839111328,-1.7267799377441406,-1.7206865549087524,297.4227294921875,300.0843200683594,1.170603757091464,0.0011047169661984393,0.7211019777743741,271.45989990234375,3.7833268642425537,241.91575622558594,279.7069091796875,9.650801658630371,2.3715384006500244,100782.8515625,0.005530267488211393,243.0741729736328,272.5816231240571,181.03778456517944,,9.47780704498291,7.517221450805664,7.894094467163086,2.179945945739746,7.0337371826171875,2.029444456100464,7.894531619642662,13.718493311015976,4.4559697305923045,6.45728063583374,86.55299725769825,-2.7358029784552627,3.7849270561905155,0.9823740469466824,280.4620361328125,5.475018937882416,12.630030720535173,7.8110480308532715,302.21019884715867,2.0595414638519287,2.0299274921417236,0.2882944643497467,1.3185526281466013,0.6046733389865165,0.21733031574971434,299.8546447753906,0.8800005316734314,99.99999237060547,0.0,99537.1796875,280.5951232910156,0.014333088882267475,0.5411543250083923,0.18892407417297363,0.2696482241153717,-0.009843945503234863,4.274104595184326,0.012450911104679108
2022-06-26,11.8,51.3,0.065,6,4,9.291666666666666,76.25,7.5,10.9,3.4000000000000004,6,26,52.7,0.0,10.680734634399414,20.211183547973633,0.0,0.06599999964237213,0.0,0.0,0.0,0.0,34.60631561279297,27.054630279541016,0.0,0.0,0.337668240070343,34.46492385864258,27.93317985534668,0.056824054569005966,-0.17068076133728027,4.440405064087827e-06,5.710292816162109,-2.081463575363159,4.894970417022705,4.803853511810303,-1.8225103616714478,-1.7805747985839844,297.9263000488281,300.9664001464844,1.1512079238891602,0.0010025531519204378,0.525414764881134,271.4600524902344,3.457357168197632,245.6082000732422,305.0736999511719,9.42743968963623,2.773505926132202,100785.0234375,0.004775655921548605,246.94366455078125,275.020751953125,183.11366271972656,160.92994689941406,9.222503662109375,7.49453592300415,7.982757091522217,2.4035024642944336,7.145505428314209,1.89324951171875,7.715757369995117,13.294880867004395,4.295979976654053,6.390438556671143,59.0,-3.71966552734375,2.603055238723755,1.0122545957565308,293.21258544921875,5.466227054595947,13.426913261413574,7.8178839683532715,301.369873046875,1.8548682928085327,1.8242253065109253,0.2914682924747467,1.6107559204101562,1.1564737558364868,0.07495244592428207,301.05303955078125,0.8800008296966553,99.99999237060547,0.0,100722.0625,298.23638916015625,0.0022481281775981188,0.5702332854270935,0.24690382182598114,0.44197845458984375,0.00043920674943365157,3.0547759532928467,0.012794777750968933
